[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 19, TPM: 115.8, Sum(ms): 163.6, Avg(ms): 8.6, 50th(ms): 8.9, 90th(ms): 9.4, 95th(ms): 9.4, 99th(ms): 11.5, 99.9th(ms): 11.5, Max(ms): 11.5
[Current] DELIVERY - Takes(s): 9.8, Count: 26, TPM: 159.5, Sum(ms): 1289.4, Avg(ms): 49.5, 50th(ms): 50.3, 90th(ms): 54.5, 95th(ms): 56.6, 99th(ms): 67.1, 99.9th(ms): 67.1, Max(ms): 67.1
[Current] NEW_ORDER - Takes(s): 9.9, Count: 260, TPM: 1580.5, Sum(ms): 5325.2, Avg(ms): 20.5, 50th(ms): 21.0, 90th(ms): 25.2, 95th(ms): 25.2, 99th(ms): 27.3, 99.9th(ms): 28.3, Max(ms): 28.3
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 19, TPM: 115.6, Sum(ms): 116.9, Avg(ms): 6.1, 50th(ms): 6.3, 90th(ms): 7.3, 95th(ms): 8.4, 99th(ms): 8.9, 99.9th(ms): 8.9, Max(ms): 8.9
[Current] PAYMENT - Takes(s): 9.9, Count: 234, TPM: 1418.6, Sum(ms): 2795.2, Avg(ms): 12.0, 50th(ms): 11.5, 90th(ms): 13.6, 95th(ms): 14.2, 99th(ms): 15.7, 99.9th(ms): 125.8, Max(ms): 125.8
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 28, TPM: 172.6, Sum(ms): 234.7, Avg(ms): 8.4, 50th(ms): 8.4, 90th(ms): 9.4, 95th(ms): 10.5, 99th(ms): 11.0, 99.9th(ms): 11.0, Max(ms): 11.0
[Current] DELIVERY - Takes(s): 9.8, Count: 22, TPM: 135.2, Sum(ms): 1106.9, Avg(ms): 50.4, 50th(ms): 52.4, 90th(ms): 54.5, 95th(ms): 56.6, 99th(ms): 56.6, 99.9th(ms): 56.6, Max(ms): 56.6
[Current] NEW_ORDER - Takes(s): 10.0, Count: 255, TPM: 1533.0, Sum(ms): 5388.4, Avg(ms): 21.1, 50th(ms): 22.0, 90th(ms): 25.2, 95th(ms): 26.2, 99th(ms): 29.4, 99.9th(ms): 58.7, Max(ms): 58.7
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 24, TPM: 144.9, Sum(ms): 161.7, Avg(ms): 6.8, 50th(ms): 7.3, 90th(ms): 8.4, 95th(ms): 8.9, 99th(ms): 10.5, 99.9th(ms): 10.5, Max(ms): 10.5
[Current] PAYMENT - Takes(s): 10.0, Count: 238, TPM: 1432.7, Sum(ms): 2865.1, Avg(ms): 12.0, 50th(ms): 12.1, 90th(ms): 14.2, 95th(ms): 14.7, 99th(ms): 18.9, 99.9th(ms): 18.9, Max(ms): 18.9
[Current] STOCK_LEVEL - Takes(s): 9.5, Count: 26, TPM: 164.4, Sum(ms): 217.7, Avg(ms): 8.3, 50th(ms): 8.4, 90th(ms): 8.9, 95th(ms): 9.4, 99th(ms): 10.5, 99.9th(ms): 10.5, Max(ms): 10.5
[Current] DELIVERY - Takes(s): 9.3, Count: 20, TPM: 128.8, Sum(ms): 972.3, Avg(ms): 49.0, 50th(ms): 48.2, 90th(ms): 52.4, 95th(ms): 56.6, 99th(ms): 56.6, 99.9th(ms): 56.6, Max(ms): 56.6
[Current] NEW_ORDER - Takes(s): 10.0, Count: 268, TPM: 1611.1, Sum(ms): 5285.8, Avg(ms): 19.7, 50th(ms): 19.9, 90th(ms): 23.1, 95th(ms): 24.1, 99th(ms): 27.3, 99.9th(ms): 29.4, Max(ms): 29.4
[Current] ORDER_STATUS - Takes(s): 9.6, Count: 22, TPM: 137.8, Sum(ms): 140.4, Avg(ms): 6.4, 50th(ms): 6.8, 90th(ms): 7.3, 95th(ms): 7.9, 99th(ms): 8.9, 99.9th(ms): 8.9, Max(ms): 8.9
[Current] PAYMENT - Takes(s): 9.9, Count: 272, TPM: 1642.8, Sum(ms): 3134.0, Avg(ms): 11.5, 50th(ms): 11.5, 90th(ms): 13.6, 95th(ms): 14.2, 99th(ms): 15.2, 99.9th(ms): 44.0, Max(ms): 44.0
[Current] STOCK_LEVEL - Takes(s): 9.6, Count: 24, TPM: 149.9, Sum(ms): 193.0, Avg(ms): 8.1, 50th(ms): 8.4, 90th(ms): 8.9, 95th(ms): 8.9, 99th(ms): 9.4, 99.9th(ms): 9.4, Max(ms): 9.4
[Current] DELIVERY - Takes(s): 9.6, Count: 23, TPM: 144.3, Sum(ms): 1185.8, Avg(ms): 51.5, 50th(ms): 52.4, 90th(ms): 56.6, 95th(ms): 58.7, 99th(ms): 62.9, 99.9th(ms): 62.9, Max(ms): 62.9
[Current] NEW_ORDER - Takes(s): 10.0, Count: 257, TPM: 1544.8, Sum(ms): 5262.9, Avg(ms): 20.5, 50th(ms): 21.0, 90th(ms): 24.1, 95th(ms): 26.2, 99th(ms): 28.3, 99.9th(ms): 29.4, Max(ms): 29.4
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 18, TPM: 109.4, Sum(ms): 112.4, Avg(ms): 6.2, 50th(ms): 6.8, 90th(ms): 7.3, 95th(ms): 7.9, 99th(ms): 7.9, 99.9th(ms): 7.9, Max(ms): 7.9
[Current] PAYMENT - Takes(s): 10.0, Count: 253, TPM: 1522.6, Sum(ms): 2958.9, Avg(ms): 11.7, 50th(ms): 12.1, 90th(ms): 13.6, 95th(ms): 14.2, 99th(ms): 15.7, 99.9th(ms): 16.8, Max(ms): 16.8
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 25, TPM: 150.6, Sum(ms): 223.9, Avg(ms): 8.9, 50th(ms): 8.4, 90th(ms): 11.5, 95th(ms): 12.1, 99th(ms): 12.6, 99.9th(ms): 12.6, Max(ms): 12.6
[Current] DELIVERY - Takes(s): 9.7, Count: 19, TPM: 117.9, Sum(ms): 1011.8, Avg(ms): 53.3, 50th(ms): 52.4, 90th(ms): 56.6, 95th(ms): 58.7, 99th(ms): 71.3, 99.9th(ms): 71.3, Max(ms): 71.3
[Current] NEW_ORDER - Takes(s): 10.0, Count: 254, TPM: 1530.8, Sum(ms): 5503.8, Avg(ms): 21.7, 50th(ms): 22.0, 90th(ms): 26.2, 95th(ms): 28.3, 99th(ms): 33.6, 99.9th(ms): 52.4, Max(ms): 52.4
